row_index,field,entry,classification,matched_with,csv_set_size,ann_set_size
704,TEMPERATURE,RT,TP,RT,2,2
704,TIME,overnight,FP,,1,0
704,YIELD_OTHER,80 mg,TP,80 mg,2,1
704,YIELD_OTHER,purity 98%,FP,,2,1
704,YIELD_PERCENT,54%,TP,54%,1,1
705,REACTION_PRODUCT,tert-butyl 4-(4-bromobenzoyl)piperazine-1-carboxylate,TP,tert-butyl 4-(4-bromobenzoyl)piperazine-1-carboxylate,1,1
705,REAGENT_CATALYST,"1-[bis(dimethylamino)methylene]-1H-1,2,3-triazolo[4,5-b]pyridinium 3-oxid hexafluorophosphate",FN,,2,4
705,REAGENT_CATALYST,DIPEA,FN,,2,4
705,REAGENT_CATALYST,HATU,TP,HATU,2,4
705,REAGENT_CATALYST,"N,N-diisopropylethylamine",TP,"N,N-diisopropylethylamine",2,4
705,SOLVENT,DMF,FN,,1,2
705,SOLVENT,"N,N-dimethylformamide",TP,"N,N-dimethylformamide",1,2
705,STARTING_MATERIAL,4-bromobenzoic acid,TP,4-bromobenzoic acid,2,2
705,STARTING_MATERIAL,tert-butyl piperazine-1-carboxylate,TP,tert-butyl piperazine-1-carboxylate,2,2
705,TEMPERATURE,room temperature,TP,room temperature,1,1
705,TIME,15 h,TP,15 hours,1,2
705,TIME,5 minutes,FN,,1,2
705,YIELD_OTHER,1.56 g,TP,1.56 g,1,1
705,YIELD_PERCENT,94%,TP,94%,1,1
706,REACTION_PRODUCT,Intermediate 1-c,TP,Intermediate 1-c,1,1
706,REAGENT_CATALYST,phosphoric acid,TP,phosphoric acid,1,1
706,STARTING_MATERIAL,Intermediate 1-b,TP,Intermediate 1-b,1,1
706,TEMPERATURE,room temperature,TP,room temperature,1,1
706,TIME,12 h,TP,12 hours,1,1
706,YIELD_OTHER,17.6 g,TP,17.6 g,1,1
706,YIELD_PERCENT,70%,TP,70%,1,1
707,REACTION_PRODUCT,"6-(2-(difluoromethyl)-6-(trifluoromethyl)-[1,2,4]triazolo[1,5-a]pyridin-5-yl)benzo[d]thiazol-2(3H)-one",TP,"6-(2-(difluoromethyl)-6-(trifluoromethyl)-[1,2,4]triazolo[1,5-a]pyridin-5-yl)benzo[d]thiazol-2(3H)-one",1,2
707,REACTION_PRODUCT,title compound,TP,,1,2
707,REAGENT_CATALYST,NH3,FN,,1,2
707,REAGENT_CATALYST,TFA,TP,TFA,1,2
707,SOLVENT,DCM,TP,DCM,1,2
707,SOLVENT,MeOH,FN,,1,2
707,STARTING_MATERIAL,"6-(2-(difluoromethyl)-6-(trifluoromethyl)-[1,2,4]triazolo[1,5-a]pyridin-5-yl)-3-((2-(trimethylsilyl)ethoxy)methyl)benzo[d]thiazol-2(3H)-one",TP,"6-(2-(difluoromethyl)-6-(trifluoromethyl)-[1,2,4]triazolo[1,5-a]pyridin-5-yl)-3-((2-(trimethylsilyl)ethoxy)methyl)benzo[d]thiazol-2(3H)-one",1,1
707,TEMPERATURE,rt,TP,rt,1,1
707,TIME,1 h,TP,1 h,1,1
707,YIELD_OTHER,19 mg,TP,19 mg,1,1
707,YIELD_PERCENT,68%,TP,68%,1,1
708,REACTION_PRODUCT,N-(3-(4-(4-cyanopiperazine-1-carbonyl)phenyl)prop-2-ynyl)-N-phenylpentanamide (LMT-829),TP,LMT-829,1,3
708,REACTION_PRODUCT,N-(3-(4-(4-cyanopiperazine-1-carbonyl)phenyl)prop-2-ynyl)-N-phenylpentanamide (LMT-829),TP,N-(3-(4-(4-cyanopiperazine-1-carbonyl)phenyl)prop-2-ynyl)-N-phenylpentanamide,1,3
708,REACTION_PRODUCT,final product,FN,,1,3
708,REAGENT_CATALYST,sodium hypochloride,TP,Sodium hypochloride,2,1
708,REAGENT_CATALYST,trimethylsilyl cyanide,FP,,2,1
708,SOLVENT,acetonitrile,TP,acetonitrile,1,1
708,STARTING_MATERIAL,N-phenyl-N-(3-(4-(piperazine-1-carbonyl)phenyl)prop-2-ynyl)pentaneamide,TP,N-phenyl-N-(3-(4-(piperazine-1-carbonyl)phenyl)prop-2-ynyl)pentaneamide,1,2
708,STARTING_MATERIAL,trimethylsilyl cyanide,FN,,1,2
708,TEMPERATURE,80 °C,FN,,2,3
708,TEMPERATURE,80°C,FP,,2,3
708,TEMPERATURE,refluxed,FN,,2,3
708,TEMPERATURE,room temperature,TP,room temperature,2,3
708,TIME,12 h,TP,12 hours,2,2
708,TIME,5 min,TP,5 minutes,2,2
708,YIELD_OTHER,11 mg,TP,11 mg,1,1
708,YIELD_PERCENT,21%,TP,21%,1,1
711,REACTION_PRODUCT,"7-Bromo-2-cyclopropylimidazo[2,1-f][1,2,4]triazin-4-amine",TP,"7-Bromo-2-cyclopropylimidazo[2,1-f][1,2,4]triazin-4-amine",1,2
711,REACTION_PRODUCT,desired product,FN,,1,2
711,REAGENT_CATALYST,ammonium hydroxide,TP,ammonium hydroxide,1,1
711,STARTING_MATERIAL,"7-bromo-4-chloro-2-cyclopropylimidazo[2,1-f][1,2,4]triazine",TP,"7-bromo-4-chloro-2-cyclopropylimidazo[2,1-f][1,2,4]triazine",1,1
711,TEMPERATURE,80° C,TP,80° C,2,2
711,TEMPERATURE,room temperature,TP,room temperature,2,2
711,TIME,30 min,TP,30 minutes,2,1
711,TIME,overnight,FP,,2,1
711,YIELD_OTHER,140 mg,TP,140 mg,1,1
711,YIELD_PERCENT,29%,TP,29%,1,1
712,REACTION_PRODUCT,"5-((1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-10-hydroxy-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indole-3-carbonyl)pyridin-2(1H)-one",TP,"5-((1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-10-hydroxy-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indole-3-carbonyl)pyridin-2(1H)-one",1,2
712,REACTION_PRODUCT,title compound,TP,,1,2
712,REAGENT_CATALYST,HATU,TP,HATU,2,2
712,REAGENT_CATALYST,triethylamine,TP,triethylamine,2,2
712,STARTING_MATERIAL,"(1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indol-10-ol",TP,"(1S,3aR,5aS,6R,11bR,11cS)-14-(cyclopropylmethyl)-2,3,3a,4,5,6,7,11c-octahydro-1H-6,11b-(epiminoethano)-1,5a-methanonaphth[1,2-e]indol-10-ol",2,2
712,STARTING_MATERIAL,"6-oxo-1,6-dihydropyridine-3-carboxylic acid",TP,"6-oxo-1,6-dihydropyridine-3-carboxylic acid",2,2
712,YIELD_OTHER,14 mg,TP,14 mg,1,1
712,YIELD_PERCENT,30%,TP,30%,1,1
714,REACTION_PRODUCT,10,FN,,1,2
714,REACTION_PRODUCT,"4-(3-(4-(1H-[1,2,3]triazolo4,5-b]pyridin-5-yl)piperazine-1-carbonyl)-benzyl)phthalazin-1( 2H)-one",FN,,1,2
714,REACTION_PRODUCT,"4-(3-(4-(1H-[1,2,3]triazolo[4,5-b]pyridin-5-yl)piperazine-1-carbonyl)-benzyl)phthalazin-1(2H)-one",FP,,1,2
714,STARTING_MATERIAL,Compound c',TP,d,2,2
714,STARTING_MATERIAL,Compound c',TP,c',2,2
714,STARTING_MATERIAL,Compound d,FP,,2,2
714,YIELD_OTHER,41 mg,TP,41 mg,1,1
714,YIELD_PERCENT,52%,TP,52%,1,1
715,REACTION_PRODUCT,"8-chloro-2-methylthiopyrido[3,4-d]pyrimidin-6-yl benzoate",TP,"8-chloro-2-methylthiopyrido[3,4-d]pyrimidin-6-yl benzoate",1,2
715,REACTION_PRODUCT,title compound,TP,,1,2
715,REAGENT_CATALYST,thionyl chloride,TP,Thionyl chloride,1,1
715,SOLVENT,dichloromethane,TP,dichloromethane,1,1
715,STARTING_MATERIAL,"6-((benzoyloxy)methyl)-2-(methylthio)pyrido[3,4-d]pyrimidine 7-oxide",TP,"6-((benzoyloxy)methyl)-2-(methylthio)pyrido[3,4-d]pyrimidine 7-oxide",1,1
715,TEMPERATURE,0°C,TP,0°C,2,2
715,TEMPERATURE,room temperature,TP,room temperature,2,2
715,TIME,16 h,TP,16 hours,1,1
715,YIELD_OTHER,2.75 g,TP,2.75 g,1,1
715,YIELD_PERCENT,52%,TP,52%,1,1
716,REACTION_PRODUCT,"ethyl 1-ethyl-6-oxo-1,6-dihydropyridine-2-carboxylate",TP,"ethyl 1-ethyl-6-oxo-1,6-dihydropyridine-2-carboxylate",1,1
716,REAGENT_CATALYST,"1,1-diethoxy-N,N-dimethylmethaneamine",FP,,1,0
716,STARTING_MATERIAL,"1,1-diethoxy-N,N-dimethylmethaneamine",FN,,1,2
716,STARTING_MATERIAL,"6-oxo-1,6-dihydropyridine-2-carboxylic acid",TP,"6-oxo-1,6-dihydropyridine-2-carboxylic acid",1,2
716,TEMPERATURE,100°C,TP,100°C,1,2
716,TEMPERATURE,room temperature,FN,,1,2
716,TIME,2 h,TP,2 hours,1,1
716,YIELD_OTHER,104 mg,TP,104 mg,1,1
716,YIELD_PERCENT,58%,TP,58%,1,1
717,REACTION_PRODUCT,"2-(5-bromo-2-methoxy-phenyl)-[1,3]dioxolane",FN,,1,2
717,REACTION_PRODUCT,2-methoxy-5-trimethylsilanyl-benzaldehyde (Intermediate 16),FP,,1,2
717,REACTION_PRODUCT,title compound,TP,,1,2
717,REAGENT_CATALYST,CAS#104-15-4,FN,,1,3
717,REAGENT_CATALYST,PTSA,FN,,1,3
717,REAGENT_CATALYST,p-toluenesulfonic acid,TP,p-toluenesulfonic acid,1,3
717,SOLVENT,toluene,TP,toluene,1,1
717,STARTING_MATERIAL,5-bromo-2-methoxybenzaldehyde,TP,5-bromo-2-methoxybenzaldehyde,1,4
717,STARTING_MATERIAL,CAS#107-21-1,FN,,1,4
717,STARTING_MATERIAL,CAS#25016-01-7,FN,,1,4
717,STARTING_MATERIAL,Ethylene glycol,FN,,1,4
717,TEMPERATURE,reflux,TP,reflux,2,2
717,TEMPERATURE,room temperature,TP,room temperature,2,2
717,TIME,overnight,FP,,1,0
717,YIELD_OTHER,2.55 g,TP,2.55 g,1,1
717,YIELD_PERCENT,98%,TP,98%,1,1
718,REACTION_PRODUCT,"1-methyl-6-oxo-1,6-dihydropyridine-2-carboxylic acid",TP,"1-methyl-6-oxo-1,6-dihydropyridine-2-carboxylic acid",1,2
718,REACTION_PRODUCT,title compound,TP,,1,2
718,REAGENT_CATALYST,potassium hydroxide,TP,potassium hydroxide,1,1
718,SOLVENT,methanol,TP,methanol,2,2
718,SOLVENT,water,TP,water,2,2
718,STARTING_MATERIAL,"6-oxo-1,6-dihydropyridine-2-carboxylic acid",TP,"6-oxo-1,6-dihydropyridine-2-carboxylic acid",1,2
718,STARTING_MATERIAL,iodomethane,FN,,1,2
718,TEMPERATURE,100°C,TP,100°C,2,2
718,TEMPERATURE,room temperature,TP,room temperature,2,2
718,TIME,1 h,TP,1 hour,2,2
718,TIME,15 min,TP,15 minutes,2,2
718,YIELD_OTHER,339 mg,TP,339 mg,1,1
718,YIELD_PERCENT,62%,TP,62%,1,1
719,REACTION_PRODUCT,4-({[3-Methyl-2-phenyl-6-(trimethylsilyl)quinolin-4-yl]carbonyl}amino)bicyclo[2.2.2]octane-1-carboxylic acid,TP,4-({[3-Methyl-2-phenyl-6-(trimethylsilyl)quinolin-4-yl]carbonyl}amino)bicyclo[2.2.2]octane-1-carboxylic acid,1,2
719,REACTION_PRODUCT,title compound,TP,,1,2
719,REAGENT_CATALYST,aqueous,TP,aqueous,2,2
719,REAGENT_CATALYST,sodium hydroxide,TP,sodium hydroxide,2,2
719,SOLVENT,THF,TP,THF,2,2
719,SOLVENT,methanol,TP,methanol,2,2
719,STARTING_MATERIAL,compound from Example 58A,TP,compound from Example 58A,1,1
719,TEMPERATURE,RT,TP,RT,2,2
719,TEMPERATURE,reflux,TP,reflux,2,2
719,TIME,1 h,TP,1 h,1,1
719,YIELD_OTHER,186 mg,TP,186 mg,1,1
719,YIELD_PERCENT,86%,TP,86%,1,1
720,REACTION_PRODUCT,"6-(piperazine-1-yl)-3H-imidazo[4,5-b]pyridine",TP,"6-(piperazine-1-yl)-3H-imidazo[4,5-b]pyridine",1,2
720,REACTION_PRODUCT,v,FN,,1,2
720,REAGENT_CATALYST,trifluoroacetic acid,TP,trifluoroacetic acid,1,1
720,STARTING_MATERIAL,Compound u,TP,u,1,1
720,YIELD_OTHER,126 mg,TP,126 mg,1,1
720,YIELD_PERCENT,82%,TP,82%,1,1
722,REACTION_PRODUCT,"2-(2-(4-pivaloyl-piperazinyl)ethyl)-2,4-dihydro-7-methoxy-4,4-dimethylchromeno[4,3-c]pyrazole",TP,"2-(2-(4-pivaloyl-piperazinyl)ethyl)-2,4-dihydro-7-methoxy-4,4-dimethylchromeno[4,3-c]pyrazole",1,2
722,REACTION_PRODUCT,desired compound,FN,,1,2
722,STARTING_MATERIAL,"2-(2-bromoethyl)-7-methoxy-4,4-dimethyl-1,4-dihydrochromeno[4,3-c]pyrazole",TP,"2-(2-bromoethyl)-7-methoxy-4,4-dimethyl-1,4-dihydrochromeno[4,3-c]pyrazole",2,2
722,STARTING_MATERIAL,pivaloyl piperazine,TP,pivaloyl piperazine,2,2
722,YIELD_OTHER,8 mg,TP,8 mg,1,1
722,YIELD_PERCENT,32%,TP,32%,1,1
724,REACTION_PRODUCT,"tert-butyl (8-cyclopentyl-2-(methylthio)-7-oxo-7,8-dihydropyrido[2,3-d]pyrimidin-6-yl)-carbamate (137A)",TP,137A,1,2
724,REACTION_PRODUCT,"tert-butyl (8-cyclopentyl-2-(methylthio)-7-oxo-7,8-dihydropyrido[2,3-d]pyrimidin-6-yl)-carbamate (137A)",TP,"tert-butyl (8-cyclopentyl-2-(methylthio)-7-oxo-7,8-dihydropyrido[2,3-d]pyrimidin-6-yl)-carbamate",1,2
724,REAGENT_CATALYST,Diphenyl phosphoryl azide,TP,Diphenyl phosphoryl azide,2,2
724,REAGENT_CATALYST,triethylamine,TP,triethylamine,2,2
724,SOLVENT,tert-butanol,FP,,1,0
724,STARTING_MATERIAL,"8-cyclopentyl-2-(methylthio)-7-oxo-7,8-dihydropyrido[2,3-d]pyrimidine-6-carboxylic acid",TP,"8-cyclopentyl-2-(methylthio)-7-oxo-7,8-dihydropyrido[2,3-d]pyrimidine-6-carboxylic acid",1,2
724,STARTING_MATERIAL,tert-butanol,FN,,1,2
724,TEMPERATURE,79° C,TP,79° C,1,2
724,TEMPERATURE,room temperature,FN,,1,2
724,TIME,18 h,TP,18 h,1,1
724,YIELD_OTHER,4.1 g,TP,4.1 g,1,1
724,YIELD_PERCENT,67%,TP,67%,1,1
728,REACTION_PRODUCT,1-(bromomethyl)-4-(triphenylmethoxy)benzene,TP,1-(bromomethyl)-4-(triphenylmethoxy)benzene,1,1
728,REAGENT_CATALYST,"2,2'-azo-bis-isobutyronitrile",TP,"2,2'-azo-bis-isobutyronitrile",2,2
728,REAGENT_CATALYST,N-bromo succinimide,TP,N-bromo succinimide,2,2
728,SOLVENT,carbon tetrachloride,TP,carbon tetrachloride,1,1
728,STARTING_MATERIAL,1-methyl-4-(triphenylmethoxy) benzene,TP,1-methyl-4-(triphenylmethoxy) benzene,1,1
728,TEMPERATURE,80° C,TP,80° C,2,2
728,TEMPERATURE,room temperature,TP,room temperature,2,2
728,TIME,2 h,TP,2 hours,1,1
728,YIELD_OTHER,2.3 g,TP,2.3 g,1,1
728,YIELD_PERCENT,94%,TP,94%,1,1
729,REACTION_PRODUCT,"4-ethyl-4-methyl-1-(4-methylcyclohexyl)-6-nitro-3,4-dihydroquinolin-2(1H)-one",FN,,1,4
729,REACTION_PRODUCT,"6-amino-4-ethyl-4-methyl-1-(4-methylcyclohexyl)-3,4-dihydroquinolin-2(1H)-one",FN,,1,4
729,REACTION_PRODUCT,"N-[4-Ethyl-4-methyl-1-(4-methylcyclohexyl)-2-oxo-1,2,3,4-tetrahydroquinolin-6-yl]-1-(4-fluorophenyl)methanesulfonamide",TP,"N-[4-ethyl-4-methyl-1-(4-methylcyclohexyl)-2-oxo-1,2,3,4-tetrahydroquinolin-6-yl]-1-(4-fluorophenyl)methanesulfonamide",1,4
729,REACTION_PRODUCT,"N-[4-Ethyl-4-methyl-1-(4-methylcyclohexyl)-2-oxo-1,2,3,4-tetrahydroquinolin-6-yl]-1-(4-fluorophenyl)methanesulfonamide",TP,"N-[4-Ethyl-4-methyl-1-(4-methylcyclohexyl)-2-oxo-1,2,3,4-tetrahydroquinolin-6-yl]-1-(4-fluorophenyl)methanesulfonamide",1,4
729,REAGENT_CATALYST,ammonium chloride,FN,,2,5
729,REAGENT_CATALYST,cesium carbonate,TP,cesium carbonate,2,5
729,REAGENT_CATALYST,potassium iodide,TP,potassium iodide,2,5
729,REAGENT_CATALYST,pyridine,FN,,2,5
729,REAGENT_CATALYST,zinc,FN,,2,5
729,SOLVENT,"1,4-dioxane",TP,"1,4-dioxane",2,4
729,SOLVENT,dichloromethane,FN,,2,4
729,SOLVENT,methanol,FN,,2,4
729,SOLVENT,water,TP,water,2,4
729,STARTING_MATERIAL,"4-Ethyl-4-methyl-1-(4-methylcyclohexyl)-6-nitro-3,4-dihydroquinolin-2(1H)-one",FN,,2,5
729,STARTING_MATERIAL,"4-Ethyl-4-methyl-6-nitro-3,4-dihydroquinolin-2(1H)-one",TP,"4-Ethyl-4-methyl-6-nitro-3,4-dihydroquinolin-2(1H)-one",2,5
729,STARTING_MATERIAL,4-fluorophenylmethanesulfonyl chloride,FN,,2,5
729,STARTING_MATERIAL,4-methylcyclohexyl bromide,TP,4-methylcyclohexyl bromide,2,5
729,STARTING_MATERIAL,"6-Amino-4-ethyl-4-methyl-1-(4-methylcyclohexyl)-3,4-dihydroquinolin-2(1H)-one",FN,,2,5
729,TEMPERATURE,0° C,FN,,3,3
729,TEMPERATURE,0°C,FP,,3,3
729,TEMPERATURE,150° C,FN,,3,3
729,TEMPERATURE,150°C,FP,,3,3
729,TEMPERATURE,room temperature,TP,room temperature,3,3
729,TIME,1 h,FP,,1,1
729,TIME,one hour,FN,,1,1
729,YIELD_OTHER,55 mg,TP,55 mg,3,3
729,YIELD_OTHER,550 mg,TP,550 mg,3,3
729,YIELD_OTHER,950 mg,TP,950 mg,3,3
729,YIELD_PERCENT,35%,TP,35%,3,3
729,YIELD_PERCENT,67%,TP,67%,3,3
729,YIELD_PERCENT,87%,TP,87%,3,3
732,REACTION_PRODUCT,compound 11c,TP,11c,1,1
732,REAGENT_CATALYST,potassium carbonate,TP,potassium carbonate,2,2
732,REAGENT_CATALYST,potassium iodide,TP,potassium iodide,2,2
732,SOLVENT,DMSO,TP,DMSO,1,1
732,STARTING_MATERIAL,compound 11a,TP,11a,2,2
732,STARTING_MATERIAL,compound 11b,TP,11b,2,2
732,TEMPERATURE,120 °C,TP,120 °C,2,2
732,TEMPERATURE,room temperature,TP,room temperature,2,2
732,TIME,overnight,FP,,1,0
732,YIELD_OTHER,9.2 g,TP,9.2 g,1,1
732,YIELD_PERCENT,60%,TP,60%,1,1
733,REACTION_PRODUCT,"N-(4-(2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)thiazol-2-yl)pyrimidine-2-carboxamide",TP,"N-(4-(2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)thiazol-2-yl)pyrimidine-2-carboxamide",1,1
733,REAGENT_CATALYST,propylphosphonic anhydride,TP,propylphosphonic anhydride,1,2
733,REAGENT_CATALYST,pyridine,FN,,1,2
733,SOLVENT,acetonitrile,TP,acetonitrile,1,2
733,SOLVENT,ethyl acetate,FN,,1,2
733,STARTING_MATERIAL,"6-(2-aminothiazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",TP,"6-(2-aminothiazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",2,2
733,STARTING_MATERIAL,pyrimidine-2-carboxylic acid,TP,pyrimidine-2-carboxylic acid,2,2
733,TEMPERATURE,50° C,TP,50° C,1,1
733,TIME,4 days,TP,4 days,1,1
733,YIELD_OTHER,0.132 g,TP,0.132 g,1,1
733,YIELD_PERCENT,93%,TP,93%,1,1
736,REACTION_PRODUCT,3-[4-(4-amino-piperidin-1-yl)-7-chloro-3-(3-fluoro-5-methyl-phenyl)-cinnolin-6-yl]-5-fluoro-benzamide,TP,3-[4-(4-amino-piperidin-1-yl)-7-chloro-3-(3-fluoro-5-methyl-phenyl)-cinnolin-6-yl]-5-fluoro-benzamide,1,2
736,REACTION_PRODUCT,title compound,TP,,1,2
736,REAGENT_CATALYST,TFA,TP,TFA,1,1
736,SOLVENT,DCM,TP,DCM,1,1
736,STARTING_MATERIAL,{1-[6-(3-carbamoyl-5-fluoro-phenyl)-7-chloro-3-(3-fluoro-5-methyl-phenyl)-cinnolin-4-yl]-piperidin-4-yl}-carbamic acid tert-butyl ester,TP,{1-[6-(3-carbamoyl-5-fluoro-phenyl)-7-chloro-3-(3-fluoro-5-methyl-phenyl)-cinnolin-4-yl]-piperidin-4-yl}-carbamic acid tert-butyl ester,1,1
736,TEMPERATURE,room temperature,TP,room temperature,1,1
736,TIME,1 h,TP,1 h,1,1
736,YIELD_OTHER,15.5 mg,TP,15.5 mg,1,1
736,YIELD_PERCENT,62%,TP,62%,1,1
737,REACTION_PRODUCT,"2,4-dimethyl-N-(4-(2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)thiazol-2-yl)-1H-imidazole-5-carboxamide",TP,"2,4-dimethyl-N-(4-(2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)thiazol-2-yl)-1H-imidazole-5-carboxamide",1,1
737,REAGENT_CATALYST,propylphosphonic anhydride,FN,,1,2
737,REAGENT_CATALYST,pyridine,TP,pyridine,1,2
737,SOLVENT,acetonitrile,TP,acetonitrile,1,2
737,SOLVENT,ethyl acetate,FN,,1,2
737,STARTING_MATERIAL,"2,5-dimethyl-1H-imidazole-4-carboxylic acid",TP,"2,5-dimethyl-1H-imidazole-4-carboxylic acid",2,2
737,STARTING_MATERIAL,"6-(2-aminothiazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",TP,"6-(2-aminothiazol-4-yl)-3,4-dihydroquinolin-2(1H)-one",2,2
737,TEMPERATURE,50° C,TP,50° C,1,1
737,TIME,12 days,TP,12 days,1,1
737,YIELD_OTHER,0.07 g,TP,0.07 g,1,1
737,YIELD_PERCENT,47%,TP,47%,1,1
738,REACTION_PRODUCT,(S)-2-(1-aminoethyl)-5-chloro-3-phenylquinazoline-4(3H)-one,TP,(S)-2-(1-aminoethyl)-5-chloro-3-phenylquinazoline-4(3H)-one,1,1
738,REAGENT_CATALYST,TFA,FN,,1,2
738,REAGENT_CATALYST,trifluoroacetic acid,TP,trifluoroacetic acid,1,2
738,SOLVENT,dichloromethane,TP,dichloromethane,1,1
738,STARTING_MATERIAL,"tert-butyl (S)-(1-(5-chloro-4-oxo-3-phenyl-3,4-dihydroquinazoline-2-yl)ethyl)carbamate",TP,"tert-butyl (S)-(1-(5-chloro-4-oxo-3-phenyl-3,4-dihydroquinazoline-2-yl)ethyl)carbamate",1,1
738,TEMPERATURE,40° C,TP,40° C,2,2
738,TEMPERATURE,room temperature,TP,room temperature,2,2
738,TIME,3 h,TP,3 hours,1,1
738,YIELD_OTHER,1.046 g,TP,1.046 g,2,2
738,YIELD_OTHER,3.49 mmol,TP,3.49 mmol,2,2
738,YIELD_PERCENT,85%,TP,85%,1,1
739,REACTION_PRODUCT,"3-((4-((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)piperidine-1-yl)sulfonyl)benzonitrile",TP,"3-((4-((7H-pyrrolo[2,3-d]pyrimidine-4-yl)oxy)piperidine-1-yl)sulfonyl)benzonitrile",1,1
739,REAGENT_CATALYST,"N,N-diisopropylethylamine",TP,"N,N-diisopropylethylamine",1,1
739,SOLVENT,CH2Cl2,FN,,1,2
739,SOLVENT,dichloromethane,TP,dichloromethane,1,2
739,STARTING_MATERIAL,3-cyanobenzenesulfonyl chloride,TP,3-cyanobenzenesulfonyl chloride,2,2
739,STARTING_MATERIAL,"4-(piperidine-4-yloxy)-7H-pyrrolo[2,3-d]pyrimidine",TP,"4-(piperidine-4-yloxy)-7H-pyrrolo[2,3-d]pyrimidine",2,2
739,TEMPERATURE,room temperature,TP,room temperature,1,1
739,TIME,overnight,FP,,1,0
739,YIELD_OTHER,27.7 mg,TP,27.7 mg,1,1
739,YIELD_PERCENT,about 31.4%,TP,31.4%,1,1
742,REACTION_PRODUCT,Compound 30,TP,30,1,1
742,STARTING_MATERIAL,Compound 29,TP,29,1,1
742,YIELD_OTHER,239 mg,FP,,1,1
742,YIELD_OTHER,239mg,FN,,1,1
742,YIELD_PERCENT,82%,TP,82%,1,1
743,REACTION_PRODUCT,3,FN,,1,3
743,REACTION_PRODUCT,"4-(4-(4-iodophenyl)-3,6-dihydropyridin-1(2H)-yl)-2-methyl-2-(methylsulfonyl)-N-((tetrahydro-2H-pyran-2-yl)oxy)butanamide",TP,"4-(4-(4-iodophenyl)-3,6-dihydropyridin-1(2H)-yl)-2-methyl-2-(methylsulfonyl)-N-((tetrahydro-2H-pyran-2-yl)oxy)butanamide",1,3
743,REACTION_PRODUCT,title compound,TP,,1,3
743,REAGENT_CATALYST,"1-[Bis(dimethylamino)methylene]-1H-1,2,3-triazolo[4,5-b]pyridinium 3-oxid hexafluorophosphate",FN,,2,5
743,REAGENT_CATALYST,Et3N,FN,,2,5
743,REAGENT_CATALYST,HATU,TP,HATU,2,5
743,REAGENT_CATALYST,HOBT,TP,HOBT,2,5
743,REAGENT_CATALYST,Hydroxybenzotriazole,FN,,2,5
743,SOLVENT,DMF,TP,DMF,1,1
743,STARTING_MATERIAL,"4-(4-(4-iodophenyl)-3,6-dihydropyridin-1(2H)-yl)-2-methyl-2-(methylsulfonyl)butanoic acid",TP,"4-(4-(4-iodophenyl)-3,6-dihydropyridin-1(2H)-yl)-2-methyl-2-(methylsulfonyl)butanoic acid",2,2
743,STARTING_MATERIAL,O-(tetrahydro-2H-pyran-2-yl)hydroxylamine hydrochloride,TP,O-(tetrahydro-2H-pyran-2-yl)hydroxylamine hydrochloride,2,2
743,TEMPERATURE,room temperature,TP,room temperature,1,1
743,TIME,1 hr,TP,1 hr,1,1
743,YIELD_OTHER,0.6 g,TP,0.6 g,1,1
743,YIELD_PERCENT,28%,TP,28%,1,1
745,REACTION_PRODUCT,tert-butyl (4-chloro-2-fluoro-3-((4-fluorophenyl)carbamoyl)phenyl)carbamate (C310),TP,tert-butyl (4-chloro-2-fluoro-3-((4-fluorophenyl)carbamoyl)phenyl)carbamate,1,3
745,REACTION_PRODUCT,tert-butyl (4-chloro-2-fluoro-3-((4-fluorophenyl)carbamoyl)phenyl)carbamate (C310),TP,C310,1,3
745,REACTION_PRODUCT,title compound,TP,,1,3
745,REAGENT_CATALYST,"2,4,6-tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",TP,"2,4,6-tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",2,2
745,REAGENT_CATALYST,pyridine,TP,pyridine,2,2
745,SOLVENT,ethyl acetate,TP,ethyl acetate,1,1
745,STARTING_MATERIAL,3-((tert-butoxycarbonyl)amino)-6-chloro-2-fluorobenzoic acid (C318),TP,3-((tert-butoxycarbonyl)amino)-6-chloro-2-fluorobenzoic acid,2,3
745,STARTING_MATERIAL,3-((tert-butoxycarbonyl)amino)-6-chloro-2-fluorobenzoic acid (C318),TP,C318,2,3
745,STARTING_MATERIAL,4-fluoroaniline,TP,4-fluoroaniline,2,3
