volume,article,raw_name,CAS,CIRsmiles,PubChemsmiles,PubChem_after_cas_check_smiles,PubChem_name_smiles,OPSIN_name_smiles,Processed_name,Processed_PubChemsmiles
67,4,sodium naphthalenide,Not Found,Not Found,Not Found,Not Found,C1=CC=C2[C-]=CC=CC2=C1.[Na+],C1=CC=C2[C-]=CC=CC2=C1.[Na+],,C1=CC=C2[C-]=CC=CC2=C1.[Na+]
67,4,dipropylamine ,142-84-7,CCCNCCC,CCCNCCC,CCCNCCC,CCCNCCC,CCCNCCC,,CCCNCCC
67,4,"N,N-dipropylgeranylamine",Not Found,Not Found,Not Found,Not Found,Not Found,C(CC)N(CCC)C\C=C(/C)\CCC=C(C)C,,C(CC)N(CCC)C\C=C(/C)\CCC=C(C)C
77,0,"(R,R)-1,2:4,5-Diepoxypentane:
D-threo-Pentitol, 1,2:4,5-dianhydro-3-deoxy- (12)- ",109905-51-3,Not Found,C1[C@H](O1)C[C@@H]2CO2,C1[C@H](O1)C[C@@H]2CO2,C1[C@H](O1)C[C@@H]2CO2,C1[C@H](O1)C[C@@H]2CO2,,C1[C@H](O1)C[C@@H]2CO2
77,0,"Bis(1,5-dichloro-2,4-pentanedione) copper(II) complex:
Copper, bis(1,5-dichloro-2,4-pentanedionato-O,O')- (12); ",135943-96-3,Not Found,C(C(=CC(=O)CCl)[O-])Cl.C(C(=CC(=O)CCl)[O-])Cl.[Cu+2],C(C(=CC(=O)CCl)[O-])Cl.C(C(=CC(=O)CCl)[O-])Cl.[Cu+2],C(C(=CC(=O)CCl)[O-])Cl.C(C(=CC(=O)CCl)[O-])Cl.[Cu+2],C(C(=CC(=O)CCl)[O-])Cl.C(C(=CC(=O)CCl)[O-])Cl.[Cu+2],,C(C(=CC(=O)CCl)[O-])Cl.C(C(=CC(=O)CCl)[O-])Cl.[Cu+2]
77,0,"Aluminum chloride (8,9); ",7446-70-0,[Al+3].[Cl-].[Cl-].[Cl-],[Al+3].[Cl-].[Cl-].[Cl-],[Al+3].[Cl-].[Cl-].[Cl-],[Al+3].[Cl-].[Cl-].[Cl-],[Al+3].[Cl-].[Cl-].[Cl-],,[Al+3].[Cl-].[Cl-].[Cl-]
77,0,"Nitrobenzene: HIGHLY TOXIC:
Benzene, nitro- (8,9); ",98-95-3,[O-][N+](=O)c1ccccc1,[O-][N+](=O)c1ccccc1,[O-][N+](=O)c1ccccc1,[O-][N+](=O)c1ccccc1,[O-][N+](=O)c1ccccc1,,[O-][N+](=O)c1ccccc1
77,0,"2,4-Pentanedione (8,9); ",123-54-6,CC(=O)CC(C)=O,CC(=O)CC(C)=O,CC(=O)CC(C)=O,CC(=O)CC(C)=O,CC(=O)CC(C)=O,,CC(=O)CC(C)=O
77,0,"Chloroacetyl chloride:
Acetyl chloride, chloro- (8,9); ",79-04-9,ClCC(Cl)=O,ClCC(Cl)=O,ClCC(Cl)=O,ClCC(Cl)=O,ClCC(Cl)=O,,ClCC(Cl)=O
77,0,"(2R,4R)-1,5-Dichloro-2,4-pentanediol:
2,4-Pentanediol, 1,5-dichloro-, [R-(R,R)]- (12); ",136030-28-9,Not Found,C([C@H](CCl)O)[C@H](CCl)O,C([C@H](CCl)O)[C@H](CCl)O,C([C@H](CCl)O)[C@H](CCl)O,C([C@H](CCl)O)[C@H](CCl)O,,C([C@H](CCl)O)[C@H](CCl)O
77,0,"1,5-Cyclooctadieneruthenium(II) chloride:
Ruthenium, dichloro[(1,2,5,6-η)-1,5-cyclooctadiene]- (9); ",50982-12-2,Not Found,C1/C=C\CC/C=C\C1.Cl[Ru]Cl,C1/C=C\CC/C=C\C1.Cl[Ru]Cl,C1/C=C\CC/C=C\C1.Cl[Ru]Cl,C1/C=C\CC/C=C\C1.Cl[Ru]Cl,,C1/C=C\CC/C=C\C1.Cl[Ru]Cl
77,0,"Triethylamine (8);
Ethanamine, N,N-diethyl- (9); ",121-44-8,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,,CCN(CC)CC
77,0,"(S)-(−)-BINAP:
(S)-(−)-2,2'-Bis(diphenylphosphino)-1,1'-binaphthyl:
Phosphine, [1,1'-binaphthalene]-2,2'-diylbis(diphenyl-, (S)- (10); ",76189-56-5,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
77,0,"Ruthenium chloride-(S)-BINAP-triethylamine:
Ruthenium, bis[[1,1'-binaphthalene]-2,2'-diylbis[diphenylphosphine]-P,P']di-μ-chlorodichloro(N,N-diethylethanamine)di- (12); ",114717-51-0,Not Found,Not Found,Not Found,Not Found,Not Found,Ruthenium,[Ru]
77,0,"1,5-Dichloro-2,4-pentanedione:
2,4-Pentanedione, 1,5-dichloro- (9); ",40630-12-4,Not Found,C(C(=O)CCl)C(=O)CCl,C(C(=O)CCl)C(=O)CCl,C(C(=O)CCl)C(=O)CCl,C(C(=O)CCl)C(=O)CCl,,C(C(=O)CCl)C(=O)CCl
77,0,"Hydrogen (8,9); ",1333-74-0,[H],[H],[H],[H],[H],,[H]
77,0,"Potassium hydroxide (8,9); ",1310-58-3,[OH-].[K+],[OH-].[K+],[OH-].[K+],[OH-].[K+],[OH-].[K+],,[OH-].[K+]
77,1,"[R-(R,S)]-β-Methyl-α-phenyl-1-pyrrolidineethanol:
1-Pyrrolideneethanol, β-methyl-α-phenyl-, [R-(R,S)]- (12); ",127641-25-2,Not Found,C[C@@H]([C@@H](C1=CC=CC=C1)O)N2CCCC2,C[C@@H]([C@@H](C1=CC=CC=C1)O)N2CCCC2,C[C@@H]([C@@H](C1=CC=CC=C1)O)N2CCCC2,C[C@@H]([C@@H](C1=CC=CC=C1)O)N2CCCC2,,C[C@@H]([C@@H](C1=CC=CC=C1)O)N2CCCC2
77,1,"(1R, 2S)-(−)-Norephedrine:
Norephedrine (8);
Benzeneethanol, α-(1-aminoethyl)-, [R-(R, S)]- (9); ",492-41-4,Not Found,Not Found,Not Found,Not Found,Not Found,Norpseudoephedrine,C[C@@H]([C@H](C1=CC=CC=C1)O)N
77,1,"1,4-Dibromobutane:
Butane, 1,4-dibromo- (8,9); ",110-52-1,BrCCCCBr,BrCCCCBr,BrCCCCBr,BrCCCCBr,BrCCCCBr,,BrCCCCBr
77,1,"Hydrochloric acid in
2-propanol:
Hydrochloric acid (8,9); ",7647-01-0,[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],,[H+].[Cl-]
77,2,"(1S,2S)-N-(2-Hydroxy-1-methyl-2-phenylethyl)-N-methylpropionamide:
Propanamide, N-(2-hydroxy-1-methyl-2-phenylethyl)-N-methyl-, [R-(R,R)]- (14); ; [S-(R,R)]- (13); ",159213-03-3,Not Found,CCC(=O)N(C)[C@@H](C)[C@H](C1=CC=CC=C1)O,CCC(=O)N(C)[C@@H](C)[C@H](C1=CC=CC=C1)O,CCC(=O)N(C)[C@@H](C)[C@H](C1=CC=CC=C1)O,CCC(=O)N(C)[C@@H](C)[C@H](C1=CC=CC=C1)O,,CCC(=O)N(C)[C@@H](C)[C@H](C1=CC=CC=C1)O
77,2,"(1S,2S)-(+)-Pseudoephedrine:
Pseudoephedrine, (+)- (8);
Benzenemethanol, α-[1-(methylamino)ethyl]-, (R,S)-(±)- (9); ",90-82-4,CN[C@@H](C)[C@@H](O)c1ccccc1,CN[C@@H](C)[C@@H](O)c1ccccc1,CN[C@@H](C)[C@@H](O)c1ccccc1,CN[C@@H](C)[C@@H](O)c1ccccc1,CN[C@@H](C)[C@@H](O)c1ccccc1,,CN[C@@H](C)[C@@H](O)c1ccccc1
77,2,"Propionic anhydride (8);
Propanoic acid, anhydride (9); ",123-62-6,CCC(=O)OC(=O)CC,CCC(=O)OC(=O)CC,CCC(=O)OC(=O)CC,CCC(=O)OC(=O)CC,CCC(=O)OC(=O)CC,,CCC(=O)OC(=O)CC
77,2,"[1S(R),2S]-N-(2-Hydroxy-1-methyl-2-phenylethyl)-N, 2-dimethylbenzenepropionamide:
(1S,2S)-Pseudoephedrine-(R)-2-methylhydrocinnamide:
Benzenepropanamide, N-(2-hydroxy-1-methyl-2-phenylethyl)-N, α-dimethyl-, [1S-[1R(R),2R]]- (13); ; [1S-[1R(S),2R]]- (13); ",159345-06-9,Not Found,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O
77,2,"Lithium chloride (8,9); ",7447-41-8,[Li+].[Cl-],[Li+].[Cl-],[Li+].[Cl-],[Li+].[Cl-],[Li+].[Cl-],,[Li+].[Cl-]
77,2,"Diisopropylamine (8);
2-Propanamine, N-(1-methylethyl)- (9); ",108-18-9,CC(C)NC(C)C,CC(C)NC(C)C,CC(C)NC(C)C,CC(C)NC(C)C,CC(C)NC(C)C,,CC(C)NC(C)C
77,2,"Butyllithium:
Lithium, butyl- (8,9); ",109-72-8,[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],,[Li+].CCC[CH2-]
77,2,"Benzyl bromide:
Toluene, α-bromo- (8);
Benzene, (bromomethyl)- (9); ",100-39-0,BrCc1ccccc1,BrCc1ccccc1,BrCc1ccccc1,BrCc1ccccc1,BrCc1ccccc1,,BrCc1ccccc1
77,3,"(R)-α-Methylbenzenepropanal:
Benzenepropanal, α-methyl-, (R)- (9); ",42307-59-5,Not Found,Not Found,Not Found,Not Found,Not Found,(-)-(R)-α-Methylbenzenepropanal,Not Found
77,3,"Lithium aluminum hydride:
Aluminate (1−), tetrahydro-, lithium (8);
Aluminate (1−), tetrahydro-, lithium, (I-4)- (9); ",16853-85-3,[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],,[Li+].[AlH4-]
77,3,"Ethyl acetate:
Acetic acid, ethyl ester (8,9); ",141-78-6,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,,CCOC(C)=O
77,3,"[1S(R),2S]-N-(2-Hydroxy-1-methyl-2-phenylethyl)-N, 2-dimethylbenzene","2-Hydroxy-1-methyl-2-phenylethyl)-N, 2-dimethylbenzene",Not Found,Not Found,Not Found,Not Found,Not Found,none,
77,3,"propionamide:
(1S,2S)-Pseudoephedrine-(R)-2-methylhydrocinnamide:",R)-2-methylhydrocinnamide:,Not Found,Not Found,Not Found,Not Found,Not Found,"1S,2S-pseudoephedrine-2-methyl-N-(2-hydroxypropyl)amide",Not Found
77,3,"Benzenepropanamide, N-(2-hydroxy-1-methyl-2-phenylethyl)-N, α-dimethyl-,[1S-[1R(R),2R]]- (13); ; [1S-[1R(S),2R]]- (13); ",159345-06-9,Not Found,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O,,C[C@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](C)[C@H](C2=CC=CC=C2)O
77,3,"Lithium triethoxyaluminum hydride:
Aluminate (1−), triethoxyhydro-, lithium (8);
Aluminate (1−), triethoxyhydro-, lithium, (I-4), (9); ",17250-30-5,Not Found,Not Found,Not Found,Not Found,Not Found,Lithium triethoxyaluminate,Not Found
77,3,"Trifluoroacetic acid:
Acetic acid, trifluoro- (8,9); ",76-05-1,OC(=O)C(F)(F)F,OC(=O)C(F)(F)F,OC(=O)C(F)(F)F,OC(=O)C(F)(F)F,OC(=O)C(F)(F)F,,OC(=O)C(F)(F)F
77,3,"(R)-β-Methylbenzenepropanol:
Benzenepropanol, β-methyl-, (R)- (10); ",77943-96-5,Not Found,C[C@H](CC1=CC=CC=C1)CO,C[C@H](CC1=CC=CC=C1)CO,C[C@H](CC1=CC=CC=C1)CO,C[C@H](CC1=CC=CC=C1)CO,,C[C@H](CC1=CC=CC=C1)CO
77,3,"Diisopropylamine (8);
2-Propanamine, N-(1-methylethyl)- (9); ",108-18-9,CC(C)NC(C)C,CC(C)NC(C)C,CC(C)NC(C)C,CC(C)NC(C)C,CC(C)NC(C)C,,CC(C)NC(C)C
77,3,"Butyllithium:
Lithium, butyl- (8,9); ",109-72-8,[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],[Li+].CCC[CH2-],,[Li+].CCC[CH2-]
77,3,"Borane-ammonia complex: EXPLODES WHEN HEATED:
Borane, monoammoniate (8,9); ",13774-81-7,Not Found,[BH3-][NH3+],[BH3-][NH3+],[BH3-][NH3+],[BH3-][NH3+],,[BH3-][NH3+]
77,3,"Lithium amidotrihydroborate:
Borate (1−), amidotrihydro-, lithium, (I-4)- (11); ",99144-67-9,Not Found,[Li+].[B].[NH2-],[Li+].[B].[NH2-],[Li+].[B].[NH2-],[Li+].[B].[NH2-],,[Li+].[B].[NH2-]
77,3,"(R)-2-Methyl-1-phenyl-3-heptanone:
3-Heptanone, 2-methyl-1-phenyl-, (R)- (13); ",159213-12-4,Not Found,CCCCC(=O)[C@H](C)CC1=CC=CC=C1,CCCCC(=O)[C@H](C)CC1=CC=CC=C1,CCCCC(=O)[C@H](C)CC1=CC=CC=C1,CCCCC(=O)[C@H](C)CC1=CC=CC=C1,,CCCCC(=O)[C@H](C)CC1=CC=CC=C1
77,3,"2-Methyl-2-propanol:
tert-Butyl alcohol (8);
2-Propanol, 2-methyl- (9); ",75-65-0,CC(C)(C)O,CC(C)(C)O,CC(C)(C)O,CC(C)(C)O,CC(C)(C)O,,CC(C)(C)O
77,3,"2-Methyl-2-butene:
2-Butene, 2-methyl- (8,9); ",513-35-9,CC=C(C)C,CC=C(C)C,CC=C(C)C,CC=C(C)C,CC=C(C)C,,CC=C(C)C
77,3,"Sodium dihydrogen phosphate:
Phosphoric acid, monosodium salt (8,9); ",7558-80-7,Not Found,OP(=O)(O)[O-].[Na+],OP(=O)(O)[O-].[Na+],OP(=O)(O)[O-].[Na+],OP(=O)(O)[O-].[Na+],,OP(=O)(O)[O-].[Na+]
77,3,"(R)-α-Methylbenzenepropanoic acid:
Benzenepropanoic acid, α-methyl-, (R)- (8); ",14367-67-0,Not Found,C[C@H](CC1=CC=CC=C1)C(=O)O,C[C@H](CC1=CC=CC=C1)C(=O)O,C[C@H](CC1=CC=CC=C1)C(=O)O,C[C@H](CC1=CC=CC=C1)C(=O)O,,C[C@H](CC1=CC=CC=C1)C(=O)O
77,3,"1-Hydroxybenzotriazole hydrate:
1H-Benzotriazole, 1-hydroxy-, hydrate (12); ",12333-53-9,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
77,3,"1-(3-Dimethylamino)propyl-3-ethylcarbodiimide hydrochloride:
Carbodiimide,","3-Dimethylamino)propyl-3-ethylcarbodiimide hydrochloride:
Carbodiimide,",Not Found,Not Found,Not Found,Not Found,Not Found,Carbodiimide,C(=N)=N
77,3,"[3-(dimethylamino)propyl]ethyl-, monohydrochloride (8);
1,3-Propanediamine,","8);
1,3-Propanediamine,",Not Found,Not Found,Not Found,Not Found,Not Found,N-(3-dimethylaminopropyl)ethylamine monohydrochloride,Not Found
77,3,"N'-(ethylcarbonimidoyl)-N,N-dimethyl-, monohydrochloride (9); ",25952-53-8,[Cl-].CCN(CCC[NH+](C)C)C#N,[Cl-].CCN(CCC[NH+](C)C)C#N,[Cl-].CCN(CCC[NH+](C)C)C#N,[Cl-].CCN(CCC[NH+](C)C)C#N,[Cl-].CCN(CCC[NH+](C)C)C#N,,[Cl-].CCN(CCC[NH+](C)C)C#N
77,3,"N,N-Dimethylformamide: CANCER SUSPECT AGENT:
Formamide, N,N-dimethyl- (8,9); ",68-12-2,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,,CN(C)C=O
77,3,"(R)-(+)-α-Methylbenzylamine:
Benzylamine, α-methyl-, (R)-(+)- (8);",8);,Not Found,Not Found,Not Found,Not Found,Not Found,α-methylbenzylamine,Not Found
77,3,"Benzenemethanamine, α-methyl-, (R)- (9); ",3886-69-9,CC(N)c1ccccc1,CC(N)c1ccccc1,CC(N)c1ccccc1,CC(N)c1ccccc1,CC(N)c1ccccc1,,CC(N)c1ccccc1
77,3,"Triethylamine (8);
Ethanamine, N,N-diethyl- (9); ",121-44-8,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,CCN(CC)CC,,CCN(CC)CC
77,3,"(R)-(+)-α-Methoxy-α-(trifluoromethyl)phenylacetic acid:
Hydratropic acid,
β,β,β-trifluoro-α-methoxy-, (+)- (9); ",20445-31-2,COC(C(O)=O)(c1ccccc1)C(F)(F)F,COC(C(O)=O)(c1ccccc1)C(F)(F)F,COC(C(O)=O)(c1ccccc1)C(F)(F)F,COC(C(O)=O)(c1ccccc1)C(F)(F)F,COC(C(O)=O)(c1ccccc1)C(F)(F)F,,COC(C(O)=O)(c1ccccc1)C(F)(F)F
77,3,"Benzene: CANCER SUSPECT AGENT: (8,9); ",71-43-2,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,,c1ccccc1
77,3,"Oxalyl chloride (8);
Ethanedioyldichloride (9); ",79-37-8,ClC(=O)C(Cl)=O,ClC(=O)C(Cl)=O,ClC(=O)C(Cl)=O,ClC(=O)C(Cl)=O,ClC(=O)C(Cl)=O,,ClC(=O)C(Cl)=O
77,3,"(S)-(+)-α-Methoxy-α-(trifluoromethyl)phenylacetyl chloride:
Hydratropoyl chloride,
β,β,β-trifluoro-α-methoxy-, (+)- (8,9); ",20445-33-4,CO[C@@](C(Cl)=O)(c1ccccc1)C(F)(F)F,CO[C@@](C(Cl)=O)(c1ccccc1)C(F)(F)F,CO[C@@](C(Cl)=O)(c1ccccc1)C(F)(F)F,CO[C@@](C(Cl)=O)(c1ccccc1)C(F)(F)F,CO[C@@](C(Cl)=O)(c1ccccc1)C(F)(F)F,,CO[C@@](C(Cl)=O)(c1ccccc1)C(F)(F)F
77,3,"4-Dimethylaminopyridine: HIGHLY TOXIC:
Pyridine, 4-(dimethylamino)- (8);
4-Pyridinamine, N,N-dimethyl- (9); ",1122-58-3,CN(C)c1cc[nH+]cc1,CN(C)c1cc[nH+]cc1,CN(C)c1cc[nH+]cc1,CN(C)c1cc[nH+]cc1,CN(C)c1cc[nH+]cc1,,CN(C)c1cc[nH+]cc1
77,3,"Phosphomolybdic acid:
Molybdophosphoric acid (9); ",51429-74-4,Not Found,O.OP(=O)(O)O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O,O.OP(=O)(O)O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O,O.OP(=O)(O)O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O,O.OP(=O)(O)O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O,,O.OP(=O)(O)O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O.O=[Mo](=O)=O
77,3,"Cerium (III) molybdate:
Molybdic acid, cerium salt (9); ",53986-44-0,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mo].[Mo].[Ce+3].[Ce+3],[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mo].[Mo].[Ce+3].[Ce+3],[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mo].[Mo].[Ce+3].[Ce+3],[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mo].[Mo].[Ce+3].[Ce+3],[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mo].[Mo].[Ce+3].[Ce+3],,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mo].[Mo].[Ce+3].[Ce+3]
77,3,"(S)-(−)-α-Methoxy-α-(trifluoromethyl)phenylacetic acid:
Hydratropic acid,
β,β,β-trifluoro-α-methoxy-, (S)-(−)- (8);
Benzeneacetic acid,
α-methoxy-α-(trifluoromethyl)-, (S)- (9); ",17257-71-5,CO[C@](C([O-])=O)(c1ccccc1)C(F)(F)F,CO[C@](C([O-])=O)(c1ccccc1)C(F)(F)F,CO[C@](C([O-])=O)(c1ccccc1)C(F)(F)F,CO[C@](C([O-])=O)(c1ccccc1)C(F)(F)F,CO[C@](C([O-])=O)(c1ccccc1)C(F)(F)F,,CO[C@](C([O-])=O)(c1ccccc1)C(F)(F)F
77,4,"(R)-(+)-2-Hydroxy-1,2,2-triphenylethyl acetate:
[(R)-HYTRA]:
1,2-Ethanediol, 1,1,2-triphenyl-, 2-acetate, (R)- (11); ",95061-47-5,CC(=O)O[C@H](c1ccccc1)C(O)(c2ccccc2)c3ccccc3,CC(=O)O[C@H](c1ccccc1)C(O)(c2ccccc2)c3ccccc3,CC(=O)O[C@H](c1ccccc1)C(O)(c2ccccc2)c3ccccc3,CC(=O)O[C@H](c1ccccc1)C(O)(c2ccccc2)c3ccccc3,CC(=O)O[C@H](c1ccccc1)C(O)(c2ccccc2)c3ccccc3,,CC(=O)O[C@H](c1ccccc1)C(O)(c2ccccc2)c3ccccc3
77,4,"(R)-(+)-1,1,2-Triphenylethanediol:
1,2-Ethanediol, 1,1,2-triphenyl-, (R)- (11); ",95061-46-4,Not Found,C1=CC=C(C=C1)[C@H](C(C2=CC=CC=C2)(C3=CC=CC=C3)O)O,C1=CC=C(C=C1)[C@H](C(C2=CC=CC=C2)(C3=CC=CC=C3)O)O,C1=CC=C(C=C1)[C@H](C(C2=CC=CC=C2)(C3=CC=CC=C3)O)O,C1=CC=C(C=C1)[C@H](C(C2=CC=CC=C2)(C3=CC=CC=C3)O)O,,C1=CC=C(C=C1)[C@H](C(C2=CC=CC=C2)(C3=CC=CC=C3)O)O
77,4,"Acetic anhydride (8);
Acetic acid anhydride (9); ",108-24-7,CC(=O)OC(C)=O,CC(=O)OC(C)=O,CC(=O)OC(C)=O,CC(=O)OC(C)=O,CC(=O)OC(C)=O,,CC(=O)OC(C)=O
77,4,"Acetonitrile: TOXIC: (8,9); ",75-05-8,CC#N,CC#N,CC#N,CC#N,CC#N,,CC#N
77,4,"Scandium(III) trifluoromethanesulfonate:
Methanesulfonic acid, trifluoro-, scandium (3+) salt (13); ",144026-79-9,Not Found,C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].[Sc+3],C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].[Sc+3],C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].[Sc+3],C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].[Sc+3],,C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].[Sc+3]
87,0,Benzaldehyde; ,100-52-7,O=Cc1ccccc1,O=Cc1ccccc1,O=Cc1ccccc1,O=Cc1ccccc1,O=Cc1ccccc1,,O=Cc1ccccc1
87,0,Pyrrolidine; ,123-75-1,[H+].[Cl-].C1CCNC1,[H+].[Cl-].C1CCNC1,[H+].[Cl-].C1CCNC1,[H+].[Cl-].C1CCNC1,[H+].[Cl-].C1CCNC1,,[H+].[Cl-].C1CCNC1
87,0,"N-Benzoyl pyrrolidine: Methanone, phenyl-1-pyrrolidinyl-; ",3389-54-6,Not Found,C1CCN(C1)C(=O)C2=CC=CC=C2,C1CCN(C1)C(=O)C2=CC=CC=C2,C1CCN(C1)C(=O)C2=CC=CC=C2,C1CCN(C1)C(=O)C2=CC=CC=C2,,C1CCN(C1)C(=O)C2=CC=CC=C2
87,0,"tert-Butyl hydroperoxide: Hydroperoxide, 1,1-dimethylethyl; ",75-91-2,CC(C)(C)OO,CC(C)(C)OO,CC(C)(C)OO,CC(C)(C)OO,CC(C)(C)OO,,CC(C)(C)OO
87,1,"2-Chloro-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",Not Found,Not Found,Not Found,Not Found,Not Found,ClN1CC2=CC(=C(C=C2CC1)OC)OC,,ClN1CC2=CC(=C(C=C2CC1)OC)OC
87,1,"6,7-Dimethoxy-1,2,3,4-tetrahydroisoquinoline hydrochloride: Isoquinoline, 1,2,3,4-tetrahydro-6,7-dimethoxy-, hydrochloride (1:1); ",2328-12-3,[Cl-].COc1cc2CC[NH2+]Cc2cc1OC,[Cl-].COc1cc2CC[NH2+]Cc2cc1OC,[Cl-].COc1cc2CC[NH2+]Cc2cc1OC,[Cl-].COc1cc2CC[NH2+]Cc2cc1OC,[Cl-].COc1cc2CC[NH2+]Cc2cc1OC,,[Cl-].COc1cc2CC[NH2+]Cc2cc1OC
